4.400000000000000000e+01 5.227320000000000633e+00 2.053720000000000567e+01 -3.991839504199999199e-04 7.106297620000003867e-01 1.453652437400005520e-02
4.500000000000000000e+01 5.327320000000000277e+00 2.096582000000002566e+01 -6.520043863999997521e-04 7.254609119999992917e-01 -2.597386129900000271e-02
4.600000000000000000e+01 5.427319999999999922e+00 2.047917999999999950e+01 -3.519164286299998872e-03 7.086221459999996197e-01 -6.022980839999934020e-04
4.700000000000000000e+01 5.527319999999999567e+00 1.947458000000000666e+01 -4.677824392999997694e-03 6.738609109999992297e-01 1.573155488799999821e-02
4.800000000000000000e+01 5.627320000000000100e+00 1.841550999999999050e+01 -4.587319911600003242e-03 6.372148739999997646e-01 3.111559166000001792e-03
4.900000000000000000e+01 5.727319999999999744e+00 1.773382000000000858e+01 -6.248226443999996445e-03 6.136269879999987076e-01 2.192529368600000181e-02
5.000000000000000000e+01 5.827320000000000277e+00 1.758905999999999992e+01 -6.965468964659990610e-03 6.086179760000004491e-01 -1.608666487730000746e-02
5.100000000000000000e+01 5.927319999999999922e+00 1.794453000000000387e+01 -7.291241808669989000e-03 6.209179940000006948e-01 -1.909855928000036532e-04
5.200000000000000000e+01 6.027320000000000455e+00 1.861666999999997429e+01 -8.710521769100011691e-03 6.441754260000005505e-01 6.489018012200004071e-03
5.300000000000000000e+01 6.127320000000000100e+00 1.927607000000002202e+01 -1.014331599845400000e-02 6.669920489999993096e-01 -1.663913417199999398e-02
5.400000000000000000e+01 6.227319999999999744e+00 1.969669999999997856e+01 -1.277066018159998644e-02 6.815467160000003854e-01 4.930649615999996294e-03
5.500000000000000000e+01 6.327320000000000277e+00 1.969902999999997206e+01 -1.258541153060000438e-02 6.816273419999991923e-01 -2.705359068899999050e-03
5.600000000000000000e+01 6.427319999999999922e+00 1.939496999999998295e+01 -1.294493134599999581e-02 6.711062480000005159e-01 1.867056364600001156e-02
5.700000000000000000e+01 6.527320000000000455e+00 1.889860999999998725e+01 -1.235937971000001211e-02 6.539311400000000774e-01 -1.041382322659999138e-02
5.800000000000000000e+01 6.627320000000000100e+00 1.848391000000003359e+01 -1.401982763829999999e-02 6.395816590000003021e-01 1.044928973999997715e-03
5.900000000000000000e+01 6.727319999999999744e+00 1.827651000000000892e+01 -1.386411728380000478e-02 6.324052040000008867e-01 -1.025200664700001620e-03
6.000000000000000000e+01 6.827320000000000277e+00 1.829259000000001478e+01 -1.589300582300000320e-02 6.329615809999994402e-01 -6.227508193000003654e-03
6.100000000000000000e+01 6.927319999999999922e+00 1.855534999999997936e+01 -1.761832170650000015e-02 6.420536470000002272e-01 2.956263547999996282e-03
6.200000000000000000e+01 7.027320000000000455e+00 1.886297000000000423e+01 -1.836164651129998382e-02 6.526979310000010637e-01 6.147855192600014743e-03
6.300000000000000000e+01 7.127320000000000100e+00 1.912418000000000617e+01 -1.764829551009997055e-02 6.617363349999998423e-01 4.936041820000004049e-03
6.400000000000000000e+01 7.227319999999999744e+00 1.923810999999997406e+01 -2.090116160559996744e-02 6.656785540000003110e-01 1.142068957000000155e-02
6.500000000000000000e+01 7.327320000000000277e+00 1.923867000000000260e+01 -2.288525903960005395e-02 6.656979320000016020e-01 9.417865164000010711e-03
6.600000000000000000e+01 7.427319999999999922e+00 1.901978999999998621e+01 -2.289517437209997661e-02 6.581242169999990121e-01 -3.070823006000007651e-03
6.700000000000000000e+01 7.527320000000000455e+00 1.880909999999999727e+01 -2.212128067920001925e-02 6.508339240000003967e-01 5.736466875999987787e-03
6.800000000000000000e+01 7.627320000000000100e+00 1.865131000000001649e+01 -2.380110254599998587e-02 6.453740480000004220e-01 -9.707801346699995379e-03
6.900000000000000000e+01 7.727319999999999744e+00 1.857781999999998490e+01 -2.406540264499996279e-02 6.428311449999997151e-01 2.516478940000004428e-03
7.000000000000000000e+01 7.827320000000000277e+00 1.864851000000001591e+01 -2.441743520549996896e-02 6.452771679999999010e-01 -1.621483526999999494e-02
7.100000000000000000e+01 7.927319999999999922e+00 1.879982000000002884e+01 -2.718685659899999080e-02 6.505128140000002723e-01 1.330169583900000022e-02
7.200000000000000000e+01 8.027319999999999567e+00 1.892711000000000254e+01 -2.517142375129998930e-02 6.549172710000007447e-01 -1.987807014600001185e-02
7.300000000000000000e+01 8.127320000000000988e+00 1.906232000000000326e+01 -2.785552595299996270e-02 6.595958600000003669e-01 5.581443946030011441e-03
7.400000000000000000e+01 8.227319999999998856e+00 1.901793999999999940e+01 -2.797305739299999622e-02 6.580602119999994226e-01 -2.436552549999993714e-03
7.500000000000000000e+01 8.327320000000000277e+00 1.900763999999999143e+01 -2.866338078140001286e-02 6.577038059999998909e-01 3.139713743000004543e-03
7.600000000000000000e+01 8.427319999999999922e+00 1.891505999999997201e+01 -3.145785281010005097e-02 6.545003379999999593e-01 4.517836789000004120e-03
7.700000000000000000e+01 8.527319999999999567e+00 1.880325999999999453e+01 -3.073942764830001062e-02 6.506318329999996042e-01 -1.642683001949998833e-02
7.800000000000000000e+01 8.627320000000000988e+00 1.873655000000002246e+01 -3.223678077509997686e-02 6.483235249999994565e-01 -3.952578509000004466e-03
7.900000000000000000e+01 8.727319999999998856e+00 1.874670999999998244e+01 -3.302419740547003074e-02 6.486750769999994892e-01 3.686194011099998280e-02
8.000000000000000000e+01 8.827320000000000277e+00 1.878896000000005628e+01 -3.327804841100003019e-02 6.501370139999999020e-01 -1.413731510550001423e-02
8.100000000000000000e+01 8.927319999999999922e+00 1.884174999999998334e+01 -3.357588896299994186e-02 6.519636560000011682e-01 -2.624492971800001032e-02
8.200000000000000000e+01 9.027319999999999567e+00 1.892488000000002657e+01 -3.592097304120001749e-02 6.548401310000003805e-01 -5.054179893599988933e-03
8.300000000000000000e+01 9.127320000000000988e+00 1.893740000000000734e+01 -3.607096020039996659e-02 6.552733500000000877e-01 2.865161114000001896e-02
8.400000000000000000e+01 9.227319999999998856e+00 1.894045000000002688e+01 -3.826268210600006214e-02 6.553789000000004306e-01 -6.943963733999997980e-03
8.500000000000000000e+01 9.327320000000000277e+00 1.889607999999997645e+01 -3.822646243939995664e-02 6.538436140000007946e-01 1.188613462600001010e-02
8.600000000000000000e+01 9.427319999999999922e+00 1.882580000000001164e+01 -3.875088230499998398e-02 6.514117659999995036e-01 1.494792555000001898e-03
8.700000000000000000e+01 9.527319999999999567e+00 1.879515000000001379e+01 -3.927175100699990817e-02 6.503512220000006172e-01 -3.320008859000001498e-03
8.800000000000000000e+01 9.627320000000000988e+00 1.876435000000002873e+01 -4.069036561974301996e-02 6.492854689999991713e-01 -2.737483400000041527e-04
8.900000000000000000e+01 9.727320000000000633e+00 1.878375000000001549e+01 -4.036829604300003899e-02 6.499567430000003920e-01 1.306715397300000150e-02
9.000000000000000000e+01 9.827320000000000277e+00 1.882579999999999387e+01 -4.098167550480005805e-02 6.514117559999997864e-01 2.107609364000004488e-03
9.100000000000000000e+01 9.927319999999999922e+00 1.884541000000001887e+01 -4.248007823159995200e-02 6.520903270000000251e-01 8.620461742000002509e-03
9.200000000000000000e+01 1.002731999999999957e+01 1.888034999999999641e+01 -4.236772299970004152e-02 6.532993050000005519e-01 -1.644822102999958383e-03
9.300000000000000000e+01 1.012731999999999921e+01 1.890767999999999560e+01 -4.353358976799999447e-02 6.542449800000008642e-01 5.462539436000005827e-03
9.400000000000000000e+01 1.022732000000000063e+01 1.886818000000000595e+01 -4.647727101940007238e-02 6.528782070000000992e-01 -2.377230911999996497e-03
9.500000000000000000e+01 1.032732000000000028e+01 1.884796000000000760e+01 -4.514279356168405394e-02 6.521785429999996664e-01 2.828225109999998443e-03
9.600000000000000000e+01 1.042731999999999992e+01 1.883434999999998638e+01 -4.606091471300000073e-02 6.517076089999992439e-01 -7.005748843999996638e-03
9.700000000000000000e+01 1.052731999999999957e+01 1.884998999999999469e+01 -4.782049048252992596e-02 6.522487840000008585e-01 1.918478559999999434e-03
9.800000000000000000e+01 1.062731999999999921e+01 1.883694000000000202e+01 -4.755624978250000412e-02 6.517972209999999267e-01 5.029806804000007577e-03
9.900000000000000000e+01 1.072732000000000063e+01 1.883595000000000041e+01 -4.968910433749997024e-02 6.517629659999991665e-01 -8.675111896000007802e-03
1.000000000000000000e+02 1.082732000000000028e+01 1.888443000000000893e+01 -5.066759090299999269e-02 6.534404779999991586e-01 -5.945598210999998579e-03
1.010000000000000000e+02 1.092731999999999992e+01 1.887314000000000647e+01 -5.056959137139992178e-02 6.530498280000005540e-01 -8.862836327999992422e-03
1.020000000000000000e+02 1.102731999999999957e+01 1.887348000000000070e+01 -5.138345420849994155e-02 6.530615880000001372e-01 -3.236859363999995860e-03
1.030000000000000000e+02 1.112731999999999921e+01 1.889356999999999687e+01 -5.134790707699997403e-02 6.537567420000004459e-01 1.443624206700000294e-02
1.040000000000000000e+02 1.122732000000000063e+01 1.886283000000002374e+01 -5.298451091299997279e-02 6.526930840000007006e-01 -8.441252096499986821e-04
1.050000000000000000e+02 1.132732000000000028e+01 1.886641999999999797e+01 -5.205448711619999058e-02 6.528173120000013707e-01 -1.316778622999999551e-02
1.060000000000000000e+02 1.142731999999999992e+01 1.887094000000000094e+01 -5.380690467400004590e-02 6.529737080000005411e-01 -1.717438100000024542e-04
1.070000000000000000e+02 1.152731999999999957e+01 1.888483000000000445e+01 -5.491478698000004655e-02 6.534543309999994998e-01 -1.388586474120001926e-02
1.080000000000000000e+02 1.162731999999999921e+01 1.887031000000000702e+01 -5.575288328199997506e-02 6.529519050000006652e-01 -1.320408243799999111e-02
1.090000000000000000e+02 1.172730999999999923e+01 1.886490999999999474e+01 -5.592950131999994273e-02 6.527650450000000992e-01 1.380718965999995886e-03
1.100000000000000000e+02 1.182731000000000066e+01 1.887394999999998646e+01 -5.725528688489996826e-02 6.530778509999997095e-01 4.925704660999993822e-03
1.110000000000000000e+02 1.192731000000000030e+01 1.887831999999999866e+01 -5.675662543400006310e-02 6.532290719999988005e-01 1.426821029700002345e-02
1.120000000000000000e+02 1.202730999999999995e+01 1.889299999999999358e+01 -5.788468501200001726e-02 6.537370239999998889e-01 -4.617122413999984881e-03
1.130000000000000000e+02 1.212730999999999959e+01 1.885197000000002276e+01 -5.836670959339005510e-02 6.523173019999995992e-01 1.510210999600000367e-02
1.140000000000000000e+02 1.222730999999999923e+01 1.890285999999998978e+01 -5.880245790900005126e-02 6.540782000000000540e-01 -4.802304805000010522e-03
1.150000000000000000e+02 1.232731000000000066e+01 1.889910999999999675e+01 -6.118494971490000961e-02 6.539484459999997945e-01 4.495389660000111880e-04
1.160000000000000000e+02 1.242731000000000030e+01 1.888191999999999382e+01 -6.157704152099996442e-02 6.533536140000005821e-01 3.462354694000010624e-03
1.170000000000000000e+02 1.252730999999999995e+01 1.884389000000000536e+01 -6.277322371340005036e-02 6.520377120000002691e-01 -1.539180455599997895e-02
1.180000000000000000e+02 1.262730999999999959e+01 1.887403999999996174e+01 -6.327031329699991935e-02 6.530809610000007925e-01 -1.574404449799995595e-03
1.190000000000000000e+02 1.272730999999999923e+01 1.888547000000001930e+01 -6.343676703550005236e-02 6.534764690000006704e-01 -5.436852884000005839e-03
1.200000000000000000e+02 1.282731000000000066e+01 1.886310000000003484e+01 -6.353965733599990784e-02 6.527024159999992303e-01 5.383441329999992704e-03
1.210000000000000000e+02 1.292731000000000030e+01 1.889092999999998312e+01 -6.518669972600002471e-02 6.536654099999993361e-01 -8.750553830000016306e-04
1.220000000000000000e+02 1.302730999999999995e+01 1.886764999999997983e+01 -6.480317125299994707e-02 6.528598360000005263e-01 4.322415021000000808e-03
1.230000000000000000e+02 1.312730999999999959e+01 1.888866999999997276e+01 -6.577930586226000964e-02 6.535871919999997059e-01 -3.475536275000000192e-03
1.240000000000000000e+02 1.322730999999999923e+01 1.885642000000001772e+01 -6.546287324900003368e-02 6.524712710000004634e-01 -9.705357069000003153e-03
1.250000000000000000e+02 1.332731000000000066e+01 1.888563999999998444e+01 -6.766864601500005572e-02 6.534823389999990795e-01 2.274928616999991309e-03
1.260000000000000000e+02 1.342731000000000030e+01 1.886178999999999917e+01 -6.663951837599998984e-02 6.526570979999993805e-01 -1.350868937899998325e-02
1.270000000000000000e+02 1.352730999999999995e+01 1.885284000000001114e+01 -6.958649969000003932e-02 6.523474090000003223e-01 -9.590863967000002460e-03
1.280000000000000000e+02 1.362730999999999959e+01 1.887764999999999205e+01 -6.863471482489998110e-02 6.532058870000002626e-01 -3.899978241999997423e-03
1.290000000000000000e+02 1.372730999999999923e+01 1.886170000000001323e+01 -6.823507328399996963e-02 6.526539680000006394e-01 7.226647765999984034e-03
1.300000000000000000e+02 1.382731000000000066e+01 1.887712000000000856e+01 -6.947765039709988266e-02 6.531875530000007535e-01 1.435785216100000233e-02
1.310000000000000000e+02 1.392731000000000030e+01 1.889612000000001046e+01 -7.068075768160002326e-02 6.538449869999999331e-01 -6.090893730399995695e-03
1.320000000000000000e+02 1.402730999999999995e+01 1.889159999999998618e+01 -7.109225175200009628e-02 6.536885780000002422e-01 2.725852848499988549e-03
1.330000000000000000e+02 1.412730999999999959e+01 1.888530000000000442e+01 -7.235258202499994518e-02 6.534705800000010223e-01 7.477884730499997912e-03
1.340000000000000000e+02 1.422730999999999923e+01 1.888426999999999367e+01 -7.227092487500007267e-02 6.534349480000003485e-01 1.415298066700002369e-02
1.350000000000000000e+02 1.432731000000000066e+01 1.888051000000002233e+01 -7.222934292138995238e-02 6.533048299999997255e-01 1.131931024750000743e-02
1.360000000000000000e+02 1.442731000000000030e+01 1.883819000000001864e+01 -7.431829779900001043e-02 6.518405010000000166e-01 6.388698580000006302e-03
1.370000000000000000e+02 1.452730999999999995e+01 1.886611999999999512e+01 -7.375948953399992514e-02 6.528069249999997048e-01 -2.624496686999996942e-02
1.380000000000000000e+02 1.462730999999999959e+01 1.886558999999999386e+01 -7.378750212339998948e-02 6.527885929999994730e-01 -1.810483670000000676e-03
1.390000000000000000e+02 1.472730999999999923e+01 1.886381999999999337e+01 -7.613887641140001938e-02 6.527273270000002459e-01 1.372822492299998615e-02
1.400000000000000000e+02 1.482731000000000066e+01 1.884909999999999641e+01 -7.476096415199999512e-02 6.522180079999990721e-01 -2.109349766399999659e-02
1.410000000000000000e+02 1.492731000000000030e+01 1.886910000000000309e+01 -7.632014754400008594e-02 6.529100360000001935e-01 -1.042068185300001545e-02
1.420000000000000000e+02 1.502730999999999995e+01 1.886348000000000269e+01 -7.587453222499997152e-02 6.527155850000005977e-01 -8.862657359100018298e-03
1.430000000000000000e+02 1.512730999999999959e+01 1.884988000000001662e+01 -7.695991924699989439e-02 6.522449940000001334e-01 3.984384505000000687e-03
1.440000000000000000e+02 1.522730999999999923e+01 1.887026999999999788e+01 -7.703460815500008663e-02 6.529505230000005600e-01 1.376517252800000223e-02
1.450000000000000000e+02 1.532731000000000066e+01 1.888152999999997661e+01 -7.674928050200004181e-02 6.533401420000000126e-01 4.875082432999993699e-03
1.460000000000000000e+02 1.542731000000000030e+01 1.884908999999999679e+01 -7.858012310999994143e-02 6.522176300000012139e-01 -3.736895768000006099e-03
1.470000000000000000e+02 1.552730999999999995e+01 1.882057999999999609e+01 -7.861704266309986477e-02 6.512311369999995714e-01 -2.713394375999999848e-03
1.480000000000000000e+02 1.562730999999999959e+01 1.886983000000002875e+01 -7.902731916899999320e-02 6.529353009999995239e-01 1.221929097600000548e-02
1.490000000000000000e+02 1.572730999999999923e+01 1.886023999999997613e+01 -7.961274392099992880e-02 6.526034649999997717e-01 -2.384645145999999757e-03
1.500000000000000000e+02 1.582731000000000066e+01 1.885197000000000855e+01 -8.032264519500009747e-02 6.523172779999990567e-01 -1.253032161999986186e-03
1.510000000000000000e+02 1.592731000000000030e+01 1.886323999999998335e+01 -8.099604533399998307e-02 6.527072739999996154e-01 -1.543320271700004617e-02
1.520000000000000000e+02 1.602730999999999995e+01 1.884811000000001613e+01 -7.994962532599997340e-02 6.521837290000005449e-01 5.354505027999995406e-03
1.530000000000000000e+02 1.612731000000000137e+01 1.887168000000001200e+01 -8.164728807479991468e-02 6.529993109999995271e-01 -1.554151871440000339e-02
1.540000000000000000e+02 1.622730999999999923e+01 1.887494999999996281e+01 -8.218856992980008713e-02 6.531124569999998686e-01 6.678206557000002444e-03
1.550000000000000000e+02 1.632731000000000066e+01 1.886652000000002261e+01 -8.290268093000002780e-02 6.528207529999995318e-01 2.923847319000002446e-03
1.560000000000000000e+02 1.642730999999999852e+01 1.886482999999999777e+01 -8.491577771899999627e-02 6.527622729999994489e-01 1.679730105899998951e-02
1.570000000000000000e+02 1.652730999999999995e+01 1.889176999999998330e+01 -8.460371872400009041e-02 6.536944660000001406e-01 1.016347125999998973e-03
1.580000000000000000e+02 1.662731000000000137e+01 1.886814000000001101e+01 -8.438676477000006670e-02 6.528768149999998327e-01 -9.491026600999985519e-03
1.590000000000000000e+02 1.672730999999999923e+01 1.884442999999998847e+01 -8.357776360099994362e-02 6.520563970000001763e-01 -5.316972866500001629e-03
1.600000000000000000e+02 1.682731000000000066e+01 1.886035999999998936e+01 -8.648815466999990043e-02 6.526076210000006927e-01 -1.038405941399998811e-02
1.610000000000000000e+02 1.692730999999999852e+01 1.882712000000000074e+01 -8.477270484599995493e-02 6.514574459999994405e-01 -8.534965458999994523e-03
1.620000000000000000e+02 1.702730999999999995e+01 1.883263999999999072e+01 -8.519532006600007146e-02 6.516484470000011298e-01 8.781730170000001667e-03
1.630000000000000000e+02 1.712731000000000137e+01 1.886424999999999130e+01 -8.607904688040005081e-02 6.527422179999993190e-01 -1.752420094399999989e-02
1.640000000000000000e+02 1.722730999999999923e+01 1.887206000000000472e+01 -8.654825072700005062e-02 6.530124590000002671e-01 -2.375700999932284162e-07
1.650000000000000000e+02 1.732731000000000066e+01 1.886151000000002398e+01 -8.744295920899992913e-02 6.526473940000007135e-01 5.491745393999998559e-03
1.660000000000000000e+02 1.742730999999999852e+01 1.885301999999997236e+01 -8.805471407399999284e-02 6.523536280000001852e-01 -1.272020277000003238e-03
1.670000000000000000e+02 1.752730999999999995e+01 1.887583999999996820e+01 -8.861409039999999793e-02 6.531432439999996786e-01 4.505874911999990275e-03
1.680000000000000000e+02 1.762731000000000137e+01 1.884746000000004784e+01 -8.988794671300004424e-02 6.521612459999996947e-01 -1.975794518899999172e-02
1.690000000000000000e+02 1.772731000000000279e+01 1.886061999999998307e+01 -8.903120364000000064e-02 6.526165980000001587e-01 6.493831867999998522e-03
1.700000000000000000e+02 1.782730999999999710e+01 1.885633999999999588e+01 -8.916646517950005402e-02 6.524685209999995239e-01 -2.400441701999998442e-02
1.710000000000000000e+02 1.792730999999999852e+01 1.886148999999999631e+01 -9.053202801699997138e-02 6.526467119999991295e-01 1.414951179000002550e-02
1.720000000000000000e+02 1.802730999999999995e+01 1.889614999999998801e+01 -9.056598488000004721e-02 6.538460150000012794e-01 7.736332866000019369e-03
1.730000000000000000e+02 1.812731000000000137e+01 1.887433999999998946e+01 -9.086446508300009828e-02 6.530913589999998159e-01 2.235102229999988335e-03
1.740000000000000000e+02 1.822731000000000279e+01 1.887735999999996395e+01 -9.024744237300003080e-02 6.531958609999999332e-01 4.575570911300001764e-03
1.750000000000000000e+02 1.832730999999999710e+01 1.886328999999999567e+01 -9.252960409299994249e-02 6.527089820000008258e-01 2.001044115100002012e-03
1.760000000000000000e+02 1.842730999999999852e+01 1.888411999999998514e+01 -9.149881328700000538e-02 6.534297580000001382e-01 -2.617804414799997093e-02
1.770000000000000000e+02 1.852730999999999995e+01 1.889901999999999305e+01 -9.229289597699995296e-02 6.539453199999999411e-01 1.298596430999999010e-02
1.780000000000000000e+02 1.862731000000000137e+01 1.886413000000001006e+01 -9.336086832400004865e-02 6.527380740000008341e-01 6.714955042135008038e-03
1.790000000000000000e+02 1.872731000000000279e+01 1.885474999999999568e+01 -9.333103437699986904e-02 6.524135050000002822e-01 1.587150043330000024e-02
1.800000000000000000e+02 1.882730999999999710e+01 1.887205000000001220e+01 -9.206570470190007793e-02 6.530121230000008881e-01 -9.778749360000008745e-03
1.810000000000000000e+02 1.892730999999999852e+01 1.884836000000001732e+01 -9.456774760000007107e-02 6.521923959999997855e-01 -1.470632072400003022e-02
1.820000000000000000e+02 1.902730999999999995e+01 1.884770000000001033e+01 -9.364565040599995283e-02 6.521695540000005398e-01 -5.376689434999991357e-03
1.830000000000000000e+02 1.912731000000000137e+01 1.887041000000000679e+01 -9.491734839159991777e-02 6.529553659999994819e-01 -2.201866246000001425e-03
1.840000000000000000e+02 1.922731000000000279e+01 1.888831999999996825e+01 -9.558338004400003529e-02 6.535750700000007019e-01 -2.522318185000005288e-03
1.850000000000000000e+02 1.932730999999999710e+01 1.886044999999999305e+01 -9.524615944999993700e-02 6.526107280000007504e-01 1.044208161000000773e-02
1.860000000000000000e+02 1.942730999999999852e+01 1.886198000000002040e+01 -9.638418176599994336e-02 6.526636819999995787e-01 7.049447319999837310e-04
1.870000000000000000e+02 1.952730999999999995e+01 1.885313000000002148e+01 -9.732163662069989729e-02 6.523574399999998441e-01 -7.488165706000005604e-03
1.880000000000000000e+02 1.962731000000000137e+01 1.882024000000001962e+01 -9.694257000000001956e-02 6.512193770000010984e-01 1.262398048799999797e-02
1.890000000000000000e+02 1.972731000000000279e+01 1.881836000000000197e+01 -9.802992844899996450e-02 6.511543269999989780e-01 -1.140916577499999709e-02
1.900000000000000000e+02 1.982730999999999710e+01 1.881537000000001214e+01 -9.603956711199992946e-02 6.510508879999993281e-01 4.162050848999986237e-03
1.910000000000000000e+02 1.992730999999999852e+01 1.882924999999996984e+01 -9.768502981790004591e-02 6.515311279999995708e-01 7.995676389999953294e-04
